"";"Site";"Year";"Plot";"Species";"log_flow";"snowmelt_DOY";"lag_Temp_fall";"Temp_summer";"log_lag_flow"
"115";"Zackenberg";1999;"Sil3";"SIL";3,44361809754611;153,88262254765;-8,635;3,566;2,54160199346455
"116";"Zackenberg";1999;"Sil4";"SIL";5,61677109766657;182,98372097422;-8,635;3,566;5,74300318780948
"117";"Zackenberg";2000;"Cas1";"CAS";2,63905732961526;154,248390064397;-8,283;3,776;5,04985600724954
"118";"Zackenberg";2000;"Cas2";"CAS";0,982078472412158;NA;-8,283;3,776;1,67335123817775
"119";"Zackenberg";2000;"Cas3";"CAS";-6,90775527898214;170,884055219617;-8,283;3,776;2,19722457733622
"120";"Zackenberg";2000;"Cas4";"CAS";0;170,356635964143;-8,283;3,776;0,845868267577609
"121";"Zackenberg";2000;"Dry1";"DRY";5,02223442993961;NA;-8,283;3,776;5,36129216570943
"122";"Zackenberg";2000;"Dry2";"DRY";-0,261364764134408;174,291666666667;-8,283;3,776;-0,198450938723838
"123";"Zackenberg";2000;"Dry3";"DRY";4,89034912822175;NA;-8,283;3,776;5,38678601453564
"124";"Zackenberg";2000;"Dry4";"DRY";2,36743606531366;NA;-8,283;3,776;4,08311508027055
"125";"Zackenberg";2000;"Dry5";"DRY";3,95124371858143;NA;-8,283;3,776;4,69290630029218
"126";"Zackenberg";2000;"Dry6";"DRY";0,431782416425538;175,596081313222;-8,283;3,776;-1,30933331998376
"127";"Zackenberg";2000;"Pap1";"PAP";0,631271776841858;NA;-8,283;3,776;0,741937344729377
"128";"Zackenberg";2000;"Pap2";"PAP";0,451075619360217;170,840317834281;-8,283;3,776;0,741937344729377
"129";"Zackenberg";2000;"Pap3";"PAP";0,982078472412158;170,356635964143;-8,283;3,776;0,708035793053696
"130";"Zackenberg";2000;"Pap4";"PAP";-0,967584026261706;175,596081313222;-8,283;3,776;-1,10866262452161
"131";"Zackenberg";2000;"Sal1";"SAL_male";2,42921774392741;NA;-8,283;3,776;2,76631910922619
"132";"Zackenberg";2000;"Sal1";"SAL_female";2,70805020110221;NA;-8,283;3,776;3,00171434523154
"133";"Zackenberg";2000;"Sal2";"SAL_male";-1,71479842809193;170,756917471381;-8,283;3,776;0,3293037471426
"134";"Zackenberg";2000;"Sal2";"SAL_female";-1,13943428318836;170,756917471381;-8,283;3,776;0,3293037471426
"135";"Zackenberg";2000;"Sal3";"SAL_male";2,21593728626837;NA;-8,283;3,776;0,364643113587909
"136";"Zackenberg";2000;"Sal3";"SAL_female";1,33762918913861;NA;-8,283;3,776;0,636576829071551
"137";"Zackenberg";2000;"Sal4";"SAL_male";1,86097453824953;167,388100518794;-8,283;3,776;1,56653041142282
"138";"Zackenberg";2000;"Sal4";"SAL_female";1,66959183525385;167,388100518794;-8,283;3,776;1,76985463384001
"139";"Zackenberg";2000;"Sax1";"SAX";5,40137022160412;NA;-8,283;3,776;4,42400795691398
"140";"Zackenberg";2000;"Sax2";"SAX";4,16666522380173;NA;-8,283;3,776;3,27070897350822
"141";"Zackenberg";2000;"Sax3";"SAX";3,69635146895264;NA;-8,283;3,776;4,25844557290253
"142";"Zackenberg";2000;"Sil1";"SIL";5,24475834945347;NA;-8,283;3,776;4,95484065577394
"143";"Zackenberg";2000;"Sil2";"SIL";4,74779758423785;NA;-8,283;3,776;4,19975507662997
"144";"Zackenberg";2000;"Sil3";"SIL";3,31054301339402;NA;-8,283;3,776;3,44361809754611
"145";"Zackenberg";2000;"Sil4";"SIL";5,8805329864007;174,291666666667;-8,283;3,776;5,61677109766657
"146";"Zackenberg";2001;"Cas1";"CAS";6,75168609333225;166,318843615795;-9,715;4,294;2,63905732961526
"147";"Zackenberg";2001;"Cas2";"CAS";6,11146733950268;173,416666666667;-9,715;4,294;0,982078472412158
"148";"Zackenberg";2001;"Cas3";"CAS";5,95454119300338;172,673208253975;-9,715;4,294;-6,90775527898214
"149";"Zackenberg";2001;"Cas4";"CAS";5,26097888089267;173,496548604859;-9,715;4,294;0
"150";"Zackenberg";2001;"Dry1";"DRY";5,53733426701854;NA;-9,715;4,294;5,02223442993961
"151";"Zackenberg";2001;"Dry2";"DRY";1,05431202977153;178,362382214655;-9,715;4,294;-0,261364764134408
"152";"Zackenberg";2001;"Dry3";"DRY";5,66469508594815;157,526242039161;-9,715;4,294;4,89034912822175
"153";"Zackenberg";2001;"Dry4";"DRY";3,91541723849616;157,979900512587;-9,715;4,294;2,36743606531366
"154";"Zackenberg";2001;"Dry5";"DRY";4,43473767358655;156,961894953656;-9,715;4,294;3,95124371858143
"155";"Zackenberg";2001;"Dry6";"DRY";1,79840401194672;177,037527829252;-9,715;4,294;0,431782416425538
"156";"Zackenberg";2001;"Pap1";"PAP";0,815364813284194;172,761314863876;-9,715;4,294;0,631271776841858
"157";"Zackenberg";2001;"Pap2";"PAP";1,13462272619114;173,508542036092;-9,715;4,294;0,451075619360217
"158";"Zackenberg";2001;"Pap3";"PAP";1,05779029414785;173,735703626631;-9,715;4,294;0,982078472412158
"159";"Zackenberg";2001;"Pap4";"PAP";-0,342490308946776;177,037527829252;-9,715;4,294;-0,967584026261706
"160";"Zackenberg";2001;"Sal1";"SAL_male";2,18941639488841;NA;-9,715;4,294;2,42921774392741
"161";"Zackenberg";2001;"Sal1";"SAL_female";2,85933964864844;NA;-9,715;4,294;2,70805020110221
"162";"Zackenberg";2001;"Sal2";"SAL_male";0,985816794522765;173,416666666667;-9,715;4,294;-1,71479842809193
"163";"Zackenberg";2001;"Sal2";"SAL_female";1,47017584510059;173,416666666667;-9,715;4,294;-1,13943428318836
"164";"Zackenberg";2001;"Sal3";"SAL_male";3,50315210418515;164,850723707369;-9,715;4,294;2,21593728626837
"165";"Zackenberg";2001;"Sal3";"SAL_female";3,3332753651767;164,850723707369;-9,715;4,294;1,33762918913861
"166";"Zackenberg";2001;"Sal4";"SAL_male";1,51072193949494;166,927842770239;-9,715;4,294;1,86097453824953
"167";"Zackenberg";2001;"Sal4";"SAL_female";1,74396880539171;166,927842770239;-9,715;4,294;1,66959183525385
"168";"Zackenberg";2001;"Sax1";"SAX";4,37839504843983;NA;-9,715;4,294;5,40137022160412
"169";"Zackenberg";2001;"Sax2";"SAX";4,45236859573013;NA;-9,715;4,294;4,16666522380173
"170";"Zackenberg";2001;"Sax3";"SAX";4,02177386938726;NA;-9,715;4,294;3,69635146895264
"171";"Zackenberg";2001;"Sil1";"SIL";4,56736447125219;NA;-9,715;4,294;5,24475834945347
"172";"Zackenberg";2001;"Sil2";"SIL";4,5503971601408;NA;-9,715;4,294;4,74779758423785
"173";"Zackenberg";2001;"Sil3";"SIL";3,54961738678043;NA;-9,715;4,294;3,31054301339402
"174";"Zackenberg";2001;"Sil4";"SIL";6,13556489108174;176,875;-9,715;4,294;5,8805329864007
"175";"Zackenberg";2002;"Cas1";"CAS";6,62671774924902;170,330275718628;-8,726;4,429;6,75168609333225
"176";"Zackenberg";2002;"Cas2";"CAS";5,75994224186641;173,181378807222;-8,726;4,429;6,11146733950268
"177";"Zackenberg";2002;"Cas3";"CAS";5,41387570718231;173,103323043399;-8,726;4,429;5,95454119300338
"178";"Zackenberg";2002;"Cas4";"CAS";4,00131511290691;171,743398068529;-8,726;4,429;5,26097888089267
"179";"Zackenberg";2002;"Dry1";"DRY";5,05465217951303;NA;-8,726;4,429;5,53733426701854
"180";"Zackenberg";2002;"Dry2";"DRY";1,57484646766448;175,267384916748;-8,726;4,429;1,05431202977153
"181";"Zackenberg";2002;"Dry3";"DRY";4,76643833358421;157,116524346173;-8,726;4,429;5,66469508594815
"182";"Zackenberg";2002;"Dry4";"DRY";3,43945609377925;NA;-8,726;4,429;3,91541723849616
"183";"Zackenberg";2002;"Dry5";"DRY";3,79930213536403;158,407552547203;-8,726;4,429;4,43473767358655
"184";"Zackenberg";2002;"Dry6";"DRY";1,55392520250384;179,411222593831;-8,726;4,429;1,79840401194672
"185";"Zackenberg";2002;"Pap1";"PAP";0,970778917158225;172,885032110148;-8,726;4,429;0,815364813284194
"186";"Zackenberg";2002;"Pap2";"PAP";1,11185751541813;172,780963409325;-8,726;4,429;1,13462272619114
"187";"Zackenberg";2002;"Pap3";"PAP";1,20597080698861;172,437949744125;-8,726;4,429;1,05779029414785
"188";"Zackenberg";2002;"Pap4";"PAP";-0,430782916092454;179,411222593831;-8,726;4,429;-0,342490308946776
"189";"Zackenberg";2002;"Sal1";"SAL_male";3,18759153482843;NA;-8,726;4,429;2,18941639488841
"190";"Zackenberg";2002;"Sal1";"SAL_female";3,21767510429168;NA;-8,726;4,429;2,85933964864844
"191";"Zackenberg";2002;"Sal2";"SAL_male";1,39128190263093;170,616085299624;-8,726;4,429;0,985816794522765
"192";"Zackenberg";2002;"Sal2";"SAL_female";1,80005827204275;170,616085299624;-8,726;4,429;1,47017584510059
"193";"Zackenberg";2002;"Sal3";"SAL_male";2,25758772706331;163,985675779537;-8,726;4,429;3,50315210418515
"194";"Zackenberg";2002;"Sal3";"SAL_female";2,16905370036952;163,985675779537;-8,726;4,429;3,3332753651767
"195";"Zackenberg";2002;"Sal4";"SAL_male";2,35991015961332;167,324648891994;-8,726;4,429;1,51072193949494
"196";"Zackenberg";2002;"Sal4";"SAL_female";2,16561923792089;167,324648891994;-8,726;4,429;1,74396880539171
"197";"Zackenberg";2002;"Sax1";"SAX";4,34937430239863;NA;-8,726;4,429;4,37839504843983
"198";"Zackenberg";2002;"Sax2";"SAX";4,6330771392411;NA;-8,726;4,429;4,45236859573013
"199";"Zackenberg";2002;"Sax3";"SAX";3,45946628978613;NA;-8,726;4,429;4,02177386938726
"200";"Zackenberg";2002;"Sil1";"SIL";4,69528507543035;NA;-8,726;4,429;4,56736447125219
"201";"Zackenberg";2002;"Sil2";"SIL";5,20581823205111;NA;-8,726;4,429;4,5503971601408
"202";"Zackenberg";2002;"Sil3";"SIL";3,87120101090789;NA;-8,726;4,429;3,54961738678043
"203";"Zackenberg";2002;"Sil4";"SIL";6,1527326947041;175,428213370339;-8,726;4,429;6,13556489108174
"204";"Zackenberg";2003;"Cas1";"CAS";6,05326494801343;165,956707117087;-6,606;5,508;6,62671774924902
"205";"Zackenberg";2003;"Cas2";"CAS";5,8101524806072;170,120712350569;-6,606;5,508;5,75994224186641
"206";"Zackenberg";2003;"Cas3";"CAS";6,01249191430006;165,711217183771;-6,606;5,508;5,41387570718231
"207";"Zackenberg";2003;"Cas4";"CAS";5,98224719755837;169,75;-6,606;5,508;4,00131511290691
"208";"Zackenberg";2003;"Dry1";"DRY";5,2257466737132;156,096;-6,606;5,508;5,05465217951303
"209";"Zackenberg";2003;"Dry2";"DRY";2,21920348405499;170,721547235309;-6,606;5,508;1,57484646766448
"210";"Zackenberg";2003;"Dry3";"DRY";4,99043258677874;156,89898989899;-6,606;5,508;4,76643833358421
"211";"Zackenberg";2003;"Dry4";"DRY";3,61979729292649;NA;-6,606;5,508;3,43945609377925
"212";"Zackenberg";2003;"Dry5";"DRY";4,58670066970443;157,063779988297;-6,606;5,508;3,79930213536403
"213";"Zackenberg";2003;"Dry6";"DRY";1,93007108502557;171,020244018813;-6,606;5,508;1,55392520250384
"214";"Zackenberg";2003;"Pap1";"PAP";0,974559639998131;167,723215750615;-6,606;5,508;0,970778917158225
"215";"Zackenberg";2003;"Pap2";"PAP";1,3244189574018;170,180323170056;-6,606;5,508;1,11185751541813
"216";"Zackenberg";2003;"Pap3";"PAP";1,3609765531356;169,821302159254;-6,606;5,508;1,20597080698861
"217";"Zackenberg";2003;"Pap4";"PAP";-0,478035800943;171,020244018813;-6,606;5,508;-0,430782916092454
"218";"Zackenberg";2003;"Sal1";"SAL_male";3,47134514156424;NA;-6,606;5,508;3,18759153482843
"219";"Zackenberg";2003;"Sal1";"SAL_female";3,58296322852239;NA;-6,606;5,508;3,21767510429168
"220";"Zackenberg";2003;"Sal2";"SAL_male";1,16938135955632;170,663570096626;-6,606;5,508;1,39128190263093
"221";"Zackenberg";2003;"Sal2";"SAL_female";1,69744878975681;170,663570096626;-6,606;5,508;1,80005827204275
"222";"Zackenberg";2003;"Sal3";"SAL_male";2,84781214347737;154,441326530612;-6,606;5,508;2,25758772706331
"223";"Zackenberg";2003;"Sal3";"SAL_female";2,22462355152433;154,441326530612;-6,606;5,508;2,16905370036952
"224";"Zackenberg";2003;"Sal4";"SAL_male";2,45702144629846;169,536026153056;-6,606;5,508;2,35991015961332
"225";"Zackenberg";2003;"Sal4";"SAL_female";2,24601474150565;169,536026153056;-6,606;5,508;2,16561923792089
"226";"Zackenberg";2003;"Sal5";"SAL_male";1,40609698841607;170,180323170056;-6,606;5,508;NA
"227";"Zackenberg";2003;"Sal5";"SAL_female";1,72097928716701;170,180323170056;-6,606;5,508;NA
"228";"Zackenberg";2003;"Sal6";"SAL_female";2,03208784529637;NA;-6,606;5,508;NA
"229";"Zackenberg";2003;"Sal7";"SAL_male";2,10778601468898;173,042010259074;-6,606;5,508;NA
"230";"Zackenberg";2003;"Sal7";"SAL_female";1,8213182714696;173,042010259074;-6,606;5,508;NA
"231";"Zackenberg";2003;"Sax1";"SAX";5,15496649165215;NA;-6,606;5,508;4,34937430239863
"232";"Zackenberg";2003;"Sax2";"SAX";4,53796143629464;NA;-6,606;5,508;4,6330771392411
"233";"Zackenberg";2003;"Sax3";"SAX";3,92986292355648;NA;-6,606;5,508;3,45946628978613
"234";"Zackenberg";2003;"Sil1";"SIL";5,13662162754774;NA;-6,606;5,508;4,69528507543035
"235";"Zackenberg";2003;"Sil2";"SIL";5,02932619253975;NA;-6,606;5,508;5,20581823205111
"236";"Zackenberg";2003;"Sil3";"SIL";4,60517018598809;NA;-6,606;5,508;3,87120101090789
"237";"Zackenberg";2003;"Sil4";"SIL";6,67708346124714;173,25;-6,606;5,508;6,1527326947041
"238";"Zackenberg";2004;"Cas1";"CAS";6,94697599213542;NA;-7,096;5,042;6,05326494801343
"239";"Zackenberg";2004;"Cas2";"CAS";6,36590327661102;171,739130434783;-7,096;5,042;5,8101524806072
"240";"Zackenberg";2004;"Cas3";"CAS";5,98015078720771;167,727272727273;-7,096;5,042;6,01249191430006
"241";"Zackenberg";2004;"Cas4";"CAS";6,05131239672676;167,887436390618;-7,096;5,042;5,98224719755837
"242";"Zackenberg";2004;"Dry1";"DRY";4,70953020131233;NA;-7,096;5,042;5,2257466737132
"243";"Zackenberg";2004;"Dry2";"DRY";2,97399778140798;174,263255831438;-7,096;5,042;2,21920348405499
"244";"Zackenberg";2004;"Dry3";"DRY";4,91632461462501;NA;-7,096;5,042;4,99043258677874
"245";"Zackenberg";2004;"Dry4";"DRY";3,59264384623311;NA;-7,096;5,042;3,61979729292649
"246";"Zackenberg";2004;"Dry5";"DRY";4,06902675423781;NA;-7,096;5,042;4,58670066970443
"247";"Zackenberg";2004;"Dry6";"DRY";3,01406323023871;175,6;-7,096;5,042;1,93007108502557
"248";"Zackenberg";2004;"Pap1";"PAP";1,00063188030791;171,426527719345;-7,096;5,042;0,974559639998131
"249";"Zackenberg";2004;"Pap2";"PAP";0,985816794522765;169,27951678569;-7,096;5,042;1,3244189574018
"250";"Zackenberg";2004;"Pap3";"PAP";0,900161349944271;167,664310704813;-7,096;5,042;1,3609765531356
